url,title,isbn,authors,publisher,prices
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780252064104%0A,For a Living: THE POETRY OF WORK,9780252064104  ,Nicholas Coles| Peter Oresick,"University of Illinois Press, 1995",Rs.5710.42 (Pak);Rs.9454.16 (Pak);Rs.11460.38 (Pak);Rs.13649.56 (Pak);Rs.92252.20 (Pak);Rs.1686.88 (Pak);Rs.1686.88 (Pak);Rs.1695.40 (Pak);Rs.1736.95 (Pak);Rs.1736.95 (Pak);Rs.2044.47 (Pak);Rs.2062.70 (Pak);Rs.2424.92 (Pak);Rs.2424.92 (Pak);Rs.2666.81 (Pak);Rs.3396.11 (Pak);Rs.3396.11 (Pak);Rs.3464.99 (Pak);Rs.3476.33 (Pak);Rs.3476.33 (Pak);Rs.3519.72 (Pak);Rs.3964.86 (Pak);Rs.4287.15 (Pak);Rs.5351.34 (Pak);Rs.5367.65 (Pak);Rs.6239.16 (Pak);Rs.6269.55 (Pak);Rs.6287.78 (Pak);Rs.6823.82 (Pak);Rs.6941.72 (Pak);Rs.6992.01 (Pak);Rs.8980.11 (Pak);Rs.9608.09 (Pak);Rs.9955.92 (Pak);Rs.11326.59 (Pak);Rs.12417.55 (Pak);Rs.17897.79 (Pak);Rs.19128.60 (Pak);Rs.19353.19 (Pak);Rs.19353.19 (Pak);Rs.19372.64 (Pak);Rs.91711.91 (Pak);Rs.91711.91 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780295988245%0A,Writing Off the Hyphen: New Critical Perspectives on the Literature of the Puerto Rican Diaspora (American Ethnic and Cultural Studies),9780295988245  ,Jose L. Torres-Padilla| Carmen Haydee Rivera,"University of Washington Press, 2008",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780060749538%0A,The Best American Magazine Writing 2004,9780060749538  ,American Society of Magazine Editors,"Harper Perennial, 2004",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780618533015%0A,The Heath Anthology of American Literature: Volume E: Contemporary Period (1945 to the Present),9780618533015  ,Paul Lauter| Richard Yarborough| Jackson Bryer| Charles Molesworth| King-Kok Cheung,"Wadsworth Publishing, 2005",Rs.5304.44 (Pak);Rs.5799.15 (Pak);Rs.6876.47 (Pak);Rs.7454.17 (Pak);Rs.7634.17 (Pak);Rs.12830.82 (Pak);Rs.12830.82 (Pak);Rs.12878.48 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.1138.35 (Pak);Rs.1138.35 (Pak);Rs.1351.21 (Pak);Rs.1351.21 (Pak);Rs.1351.21 (Pak);Rs.1351.21 (Pak);Rs.1351.21 (Pak);Rs.1351.21 (Pak);Rs.1351.21 (Pak);Rs.1484.13 (Pak);Rs.1484.13 (Pak);Rs.1484.13 (Pak);Rs.1484.13 (Pak);Rs.1536.08 (Pak);Rs.1536.08 (Pak);Rs.1536.08 (Pak);Rs.1536.08 (Pak);Rs.1653.08 (Pak);Rs.1653.08 (Pak);Rs.1657.70 (Pak);Rs.1657.70 (Pak);Rs.1657.70 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1770.81 (Pak);Rs.1818.39 (Pak);Rs.1818.39 (Pak);Rs.1980.05 (Pak);Rs.2001.93 (Pak);Rs.2043.24 (Pak);Rs.2043.24 (Pak);Rs.2462.83 (Pak);Rs.2487.16 (Pak);Rs.2666.81 (Pak);Rs.2723.94 (Pak);Rs.2723.94 (Pak);Rs.2730.40 (Pak);Rs.2730.40 (Pak);Rs.3219.86 (Pak);Rs.3219.86 (Pak);Rs.3708.23 (Pak);Rs.4615.53 (Pak);Rs.4743.24 (Pak);Rs.4849.84 (Pak);Rs.4849.84 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9781586480097%0A,The Best American Magazine Writing 2000 (Best American Magazine Writing),9781586480097  ,The American Society of Magazine Editors,"PublicAffairs, 2000",Rs.3078.86 (Pak);Rs.3573.57 (Pak);Rs.3665.95 (Pak);Rs.4177.03 (Pak);Rs.4740.45 (Pak);Rs.4740.45 (Pak);Rs.7224.93 (Pak);Rs.7275.98 (Pak);Rs.7404.83 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.1330.53 (Pak);Rs.1519.05 (Pak);Rs.1519.05 (Pak);Rs.1519.05 (Pak);Rs.1519.05 (Pak);Rs.1519.05 (Pak);Rs.1657.70 (Pak);Rs.1657.70 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1818.39 (Pak);Rs.1818.39 (Pak);Rs.1942.37 (Pak);Rs.2063.92 (Pak);Rs.2127.12 (Pak);Rs.2127.12 (Pak);Rs.2170.94 (Pak);Rs.3039.32 (Pak);Rs.3078.86 (Pak);Rs.3341.41 (Pak);Rs.3341.41 (Pak);Rs.3768.05 (Pak);Rs.3768.05 (Pak);Rs.3829.86 (Pak);Rs.4528.95 (Pak);Rs.4528.95 (Pak);Rs.4919.58 (Pak);Rs.5302.01 (Pak);Rs.5767.55 (Pak);Rs.5767.55 (Pak);Rs.6186.89 (Pak);Rs.6186.89 (Pak);Rs.6216.07 (Pak);Rs.6217.28 (Pak);Rs.6217.28 (Pak);Rs.6344.91 (Pak);Rs.6344.91 (Pak);Rs.6835.12 (Pak);Rs.10140.78 (Pak);Rs.10937.07 (Pak);Rs.10937.07 (Pak);Rs.12565.84 (Pak);Rs.12565.84 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780940450660%0A,Richard Wright : Early Works : Lawd Today! / Uncle Tom's Children / Native Son (Library of America),9780940450660  ,Richard Wright,"Library of America, 1991",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9781555533014%0A,Recollections Of The Early Republic: Selected Autobiographies,9781555533014  ,Joyce Appleby,"Northeastern, 1997",Rs.5953.52 (Pak);Rs.6122.04 (Pak);Rs.6385.02 (Pak);Rs.6722.53 (Pak);Rs.6880.11 (Pak);Rs.7570.93 (Pak);Rs.7962.55 (Pak);Rs.8750.65 (Pak);Rs.9386.46 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13375.91 (Pak);Rs.19395.73 (Pak);Rs.25975.88 (Pak);Rs.29202.39 (Pak);Rs.29202.39 (Pak);Rs.1330.53 (Pak);Rs.1567.70 (Pak);Rs.1818.39 (Pak);Rs.1818.39 (Pak);Rs.1944.73 (Pak);Rs.1944.73 (Pak);Rs.1980.05 (Pak);Rs.2063.92 (Pak);Rs.2666.81 (Pak);Rs.2697.19 (Pak);Rs.2697.19 (Pak);Rs.2697.19 (Pak);Rs.2697.19 (Pak);Rs.3192.56 (Pak);Rs.3311.02 (Pak);Rs.3311.02 (Pak);Rs.3338.50 (Pak);Rs.3799.45 (Pak);Rs.5276.49 (Pak);Rs.5350.12 (Pak);Rs.5594.58 (Pak);Rs.6217.28 (Pak);Rs.6217.28 (Pak);Rs.6393.63 (Pak);Rs.6920.26 (Pak);Rs.7471.68 (Pak);Rs.7471.68 (Pak);Rs.9608.09 (Pak);Rs.9968.08 (Pak);Rs.10937.07 (Pak);Rs.10937.07 (Pak);Rs.11357.00 (Pak);Rs.13781.34 (Pak);Rs.13781.34 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780070113961%0A,Modern American Prose: Fifteen Writers + 15,9780070113961  ,John Clifford,"McGraw-Hill Companies, 1993",Rs.8827.77 (Pak);Rs.10312.27 (Pak);Rs.10336.60 (Pak);Rs.10790.40 (Pak);Rs.12576.86 (Pak);Rs.12801.65 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13643.48 (Pak);Rs.13980.68 (Pak);Rs.15116.31 (Pak);Rs.1351.21 (Pak);Rs.1595.67 (Pak);Rs.1851.21 (Pak);Rs.1851.21 (Pak);Rs.2003.14 (Pak);Rs.2219.50 (Pak);Rs.2666.81 (Pak);Rs.2721.50 (Pak);Rs.2721.50 (Pak);Rs.2765.67 (Pak);Rs.3461.74 (Pak);Rs.3461.74 (Pak);Rs.3625.84 (Pak);Rs.3625.84 (Pak);Rs.3627.96 (Pak);Rs.3674.46 (Pak);Rs.3674.46 (Pak);Rs.3950.26 (Pak);Rs.4498.77 (Pak);Rs.4498.77 (Pak);Rs.4739.23 (Pak);Rs.4739.23 (Pak);Rs.4739.23 (Pak);Rs.4739.23 (Pak);Rs.4858.77 (Pak);Rs.4904.99 (Pak);Rs.5082.56 (Pak);Rs.5103.88 (Pak);Rs.5103.88 (Pak);Rs.5302.01 (Pak);Rs.5985.12 (Pak);Rs.6321.82 (Pak);Rs.6434.86 (Pak);Rs.6434.86 (Pak);Rs.6518.73 (Pak);Rs.6607.46 (Pak);Rs.7069.85 (Pak);Rs.7158.63 (Pak);Rs.7408.47 (Pak);Rs.9547.27 (Pak);Rs.10100.65 (Pak);Rs.12256.99 (Pak);Rs.13149.28 (Pak);Rs.13149.28 (Pak);Rs.14680.81 (Pak);Rs.14680.81 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9781573441889%0A,Queer Beats: How the Beats Turned America On to Sex,9781573441889  ,Regina Marler,"Cleis Press, 2004",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780674030916%0A,Ethnic Modernism,9780674030916  ,Werner Sollors,"Harvard University Press, 2008",Rs.3304.94 (Pak);Rs.3487.78 (Pak);Rs.3488.10 (Pak);Rs.3549.26 (Pak);Rs.3743.27 (Pak);Rs.4058.58 (Pak);Rs.4082.86 (Pak);Rs.4243.31 (Pak);Rs.4283.42 (Pak);Rs.4325.37 (Pak);Rs.4884.31 (Pak);Rs.4960.93 (Pak);Rs.4970.54 (Pak);Rs.5006.43 (Pak);Rs.5049.77 (Pak);Rs.5146.57 (Pak);Rs.5209.04 (Pak);Rs.5246.10 (Pak);Rs.5246.10 (Pak);Rs.5486.91 (Pak);Rs.5707.99 (Pak);Rs.5758.00 (Pak);Rs.6030.31 (Pak);Rs.6367.60 (Pak);Rs.7056.47 (Pak);Rs.7411.60 (Pak);Rs.7670.66 (Pak);Rs.8701.76 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13375.91 (Pak);Rs.2020.16 (Pak);Rs.2666.81 (Pak);Rs.3165.16 (Pak);Rs.3165.16 (Pak);Rs.3653.51 (Pak);Rs.5320.24 (Pak);Rs.5689.76 (Pak);Rs.6217.28 (Pak);Rs.6428.90 (Pak);Rs.6566.13 (Pak);Rs.6566.13 (Pak);Rs.6941.72 (Pak);Rs.9319.84 (Pak);Rs.9321.06 (Pak);Rs.10581.06 (Pak);Rs.10937.07 (Pak);Rs.10937.07 (Pak);Rs.12564.62 (Pak);Rs.18044.95 (Pak);Rs.19531.87 (Pak);Rs.19531.87 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780936839226%0A,Women Heroes: Six Short Plays from the Women's Project (Applause Books),9780936839226  ,Julia Miles,"Applause Theatre & Cinema ..., 1987",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780393316711%0A,The Literature of the American South: A Norton Anthology,9780393316711  ,William L. Andrews| Minrose C. Gwin| Trudier Harris| Fred Hobson,"W. W. Norton & Company, 1997",Rs.9100.45 (Pak);Rs.9211.06 (Pak);Rs.10183.46 (Pak);Rs.10183.46 (Pak);Rs.11782.67 (Pak);Rs.14078.88 (Pak);Rs.15792.52 (Pak);Rs.2816.31 (Pak);Rs.3306.16 (Pak);Rs.3306.16 (Pak);Rs.3419.20 (Pak);Rs.4129.05 (Pak);Rs.4129.05 (Pak);Rs.4270.05 (Pak);Rs.4270.05 (Pak);Rs.4617.96 (Pak);Rs.4807.69 (Pak);Rs.5102.67 (Pak);Rs.5594.95 (Pak);Rs.5618.91 (Pak);Rs.6096.95 (Pak);Rs.6139.49 (Pak);Rs.6191.76 (Pak);Rs.6353.42 (Pak);Rs.6412.98 (Pak);Rs.6412.98 (Pak);Rs.6560.25 (Pak);Rs.6684.03 (Pak);Rs.6964.81 (Pak);Rs.7169.57 (Pak);Rs.8153.50 (Pak);Rs.9024.31 (Pak);Rs.9024.31 (Pak);Rs.9474.82 (Pak);Rs.9924.56 (Pak);Rs.10078.93 (Pak);Rs.10125.42 (Pak);Rs.10824.03 (Pak);Rs.11458.52 (Pak);Rs.11768.08 (Pak);Rs.13289.56 (Pak);Rs.13912.26 (Pak);Rs.14192.18 (Pak);Rs.14192.18 (Pak);Rs.15474.53 (Pak);Rs.16894.42 (Pak);Rs.17440.50 (Pak);Rs.21939.77 (Pak);Rs.22519.40 (Pak);Rs.112620.94 (Pak);Rs.112620.94 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9781932663174%0A,New England Transcendentalists (Revised) (Perspectives on History),9781932663174  ,Ellen Hansen,"History Compass, 2006",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780231054195%0A,The American Puritans: Their Prose and Poetry,9780231054195  ,Perry Miller,"Columbia University Press, 1982",Rs.5297.15 (Pak);Rs.5732.02 (Pak);Rs.5736.05 (Pak);Rs.5750.13 (Pak);Rs.5791.60 (Pak);Rs.5795.50 (Pak);Rs.5852.63 (Pak);Rs.6152.86 (Pak);Rs.6185.68 (Pak);Rs.6231.77 (Pak);Rs.6307.77 (Pak);Rs.6319.45 (Pak);Rs.6404.58 (Pak);Rs.6506.50 (Pak);Rs.6940.93 (Pak);Rs.6956.17 (Pak);Rs.7116.25 (Pak);Rs.7407.95 (Pak);Rs.7638.53 (Pak);Rs.7961.33 (Pak);Rs.8041.15 (Pak);Rs.8189.23 (Pak);Rs.9237.80 (Pak);Rs.9237.80 (Pak);Rs.9474.30 (Pak);Rs.9851.33 (Pak);Rs.10447.22 (Pak);Rs.10946.79 (Pak);Rs.10948.01 (Pak);Rs.10990.55 (Pak);Rs.11234.16 (Pak);Rs.11492.55 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13375.91 (Pak);Rs.24330.34 (Pak);Rs.27195.60 (Pak);Rs.27195.60 (Pak);Rs.1330.53 (Pak);Rs.1330.53 (Pak);Rs.1330.53 (Pak);Rs.1330.53 (Pak);Rs.1547.02 (Pak);Rs.1657.70 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1818.39 (Pak);Rs.1818.39 (Pak);Rs.1943.58 (Pak);Rs.1990.95 (Pak);Rs.2001.93 (Pak);Rs.2063.92 (Pak);Rs.2081.04 (Pak);Rs.2248.78 (Pak);Rs.2666.81 (Pak);Rs.2699.63 (Pak);Rs.2699.63 (Pak);Rs.2733.66 (Pak);Rs.2733.66 (Pak);Rs.3156.07 (Pak);Rs.3159.08 (Pak);Rs.3159.08 (Pak);Rs.3647.42 (Pak);Rs.4377.15 (Pak);Rs.4669.95 (Pak);Rs.4825.53 (Pak);Rs.4825.53 (Pak);Rs.4828.36 (Pak);Rs.5102.01 (Pak);Rs.5230.93 (Pak);Rs.5302.01 (Pak);Rs.5469.75 (Pak);Rs.5469.75 (Pak);Rs.5673.95 (Pak);Rs.6186.89 (Pak);Rs.6216.07 (Pak);Rs.6217.28 (Pak);Rs.6217.28 (Pak);Rs.6217.28 (Pak);Rs.6217.28 (Pak);Rs.6450.66 (Pak);Rs.6450.66 (Pak);Rs.6532.28 (Pak);Rs.6835.12 (Pak);Rs.7052.82 (Pak);Rs.7094.87 (Pak);Rs.7094.87 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9781559363327%0A,Salaam. Peace: An Anthology of Middle Eastern-American Drama,9781559363327  ,Holly Hill| Dina Amin,"Theatre Communications Group, 2010",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780573695391%0A,Death Defying Acts,9780573695391  ,Woody Allen| David Mamet| Elaine May,"Samuel French, Inc., 2010",Rs.2423.71 (Pak);Rs.2503.93 (Pak);Rs.2568.65 (Pak);Rs.2589.83 (Pak);Rs.2668.02 (Pak);Rs.2768.91 (Pak);Rs.2789.26 (Pak);Rs.2853.24 (Pak);Rs.2908.69 (Pak);Rs.2990.67 (Pak);Rs.3030.24 (Pak);Rs.3330.47 (Pak);Rs.3330.47 (Pak);Rs.3353.35 (Pak);Rs.3490.53 (Pak);Rs.3502.07 (Pak);Rs.3513.64 (Pak);Rs.3735.18 (Pak);Rs.3759.31 (Pak);Rs.3888.17 (Pak);Rs.4333.37 (Pak);Rs.4460.17 (Pak);Rs.5035.82 (Pak);Rs.5035.82 (Pak);Rs.5320.65 (Pak);Rs.5391.47 (Pak);Rs.5646.88 (Pak);Rs.6315.74 (Pak);Rs.6315.74 (Pak);Rs.7673.45 (Pak);Rs.7757.32 (Pak);Rs.8059.98 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13375.91 (Pak);Rs.1694.41 (Pak);Rs.1694.41 (Pak);Rs.1785.40 (Pak);Rs.1785.40 (Pak);Rs.2001.93 (Pak);Rs.2063.92 (Pak);Rs.2666.81 (Pak);Rs.3222.29 (Pak);Rs.3222.29 (Pak);Rs.3579.65 (Pak);Rs.3579.65 (Pak);Rs.3710.67 (Pak);Rs.3877.44 (Pak);Rs.3877.44 (Pak);Rs.3891.88 (Pak);Rs.3945.51 (Pak);Rs.3945.51 (Pak);Rs.4189.85 (Pak);Rs.5050.40 (Pak);Rs.5050.40 (Pak);Rs.6186.89 (Pak);Rs.6217.28 (Pak);Rs.6217.28 (Pak);Rs.6927.55 (Pak);Rs.8357.82 (Pak);Rs.9996.05 (Pak);Rs.10640.65 (Pak);Rs.10937.07 (Pak);Rs.10937.07 (Pak);Rs.12421.19 (Pak);Rs.12421.19 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780395875094%0A,Call and Response: The Riverside Anthology of the African American Literary Tradition,9780395875094  ,Patricia Liggins Hill| Bernard W. Bell,"Houghton Mifflin College Div, 1998",Rs.2976.76 (Pak);Rs.3867.72 (Pak);Rs.4229.94 (Pak);Rs.4731.94 (Pak);Rs.4746.95 (Pak);Rs.5758.23 (Pak);Rs.5959.99 (Pak);Rs.6425.25 (Pak);Rs.6864.00 (Pak);Rs.8129.26 (Pak);Rs.8467.28 (Pak);Rs.8943.65 (Pak);Rs.21129.27 (Pak);Rs.23292.63 (Pak);Rs.23292.63 (Pak);Rs.4550.83 (Pak);Rs.6372.87 (Pak);Rs.6956.31 (Pak);Rs.7702.28 (Pak);Rs.7822.68 (Pak);Rs.8756.46 (Pak);Rs.10888.45 (Pak);Rs.18779.54 (Pak);Rs.20427.69 (Pak);Rs.20427.69 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9781558853317%0A,Message to Aztlan: Selected Writings of Rodolfo Corky Gonzales (Hispanic Civil Rights (Paperback)),9781558853317  ,Rodolfo Gonzales| Professor Rodolfo F Acuna,"Arte Publico Press, 2001",Rs.2083.37 (Pak);Rs.2083.37 (Pak);Rs.2083.37 (Pak);Rs.2084.59 (Pak);Rs.2084.59 (Pak);Rs.2084.59 (Pak);Rs.2084.59 (Pak);Rs.2084.59 (Pak);Rs.2084.59 (Pak);Rs.2145.40 (Pak);Rs.2393.51 (Pak);Rs.2468.28 (Pak);Rs.2557.70 (Pak);Rs.2608.16 (Pak);Rs.2616.24 (Pak);Rs.2651.01 (Pak);Rs.2739.74 (Pak);Rs.2881.43 (Pak);Rs.3066.71 (Pak);Rs.3183.39 (Pak);Rs.3195.55 (Pak);Rs.3210.54 (Pak);Rs.3294.72 (Pak);Rs.3492.64 (Pak);Rs.3499.90 (Pak);Rs.3516.07 (Pak);Rs.3675.36 (Pak);Rs.3853.85 (Pak);Rs.3911.05 (Pak);Rs.3931.07 (Pak);Rs.4045.12 (Pak);Rs.4855.92 (Pak);Rs.4855.92 (Pak);Rs.4877.73 (Pak);Rs.5350.12 (Pak);Rs.5449.85 (Pak);Rs.5466.88 (Pak);Rs.7298.50 (Pak);Rs.7434.00 (Pak);Rs.7435.21 (Pak);Rs.7705.05 (Pak);Rs.10205.25 (Pak);Rs.10859.28 (Pak);Rs.10859.28 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13375.91 (Pak);Rs.19219.81 (Pak);Rs.20964.94 (Pak);Rs.2070.00 (Pak);Rs.2070.00 (Pak);Rs.2070.00 (Pak);Rs.2071.21 (Pak);Rs.2071.21 (Pak);Rs.2071.21 (Pak);Rs.2071.21 (Pak);Rs.2071.21 (Pak);Rs.2071.21 (Pak);Rs.2130.77 (Pak);Rs.2130.77 (Pak);Rs.2132.02 (Pak);Rs.2132.02 (Pak);Rs.2703.27 (Pak);Rs.3306.16 (Pak);Rs.3528.60 (Pak);Rs.4029.38 (Pak);Rs.4029.38 (Pak);Rs.4518.23 (Pak);Rs.4530.39 (Pak);Rs.4682.42 (Pak);Rs.4960.46 (Pak);Rs.4960.46 (Pak);Rs.6072.64 (Pak);Rs.7045.52 (Pak);Rs.7148.91 (Pak);Rs.7293.63 (Pak);Rs.7308.80 (Pak);Rs.10031.33 (Pak);Rs.10937.07 (Pak);Rs.10937.07 (Pak);Rs.11623.35 (Pak);Rs.14047.53 (Pak);Rs.14047.53 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780321198433%0A,U.S. Latino Literature Today,9780321198433  ,Gabriela Baeza Ventura,"Pearson, 2004",Rs.9245.09 (Pak);Rs.10189.43 (Pak);Rs.13197.09 (Pak);Rs.14875.29 (Pak);Rs.18566.71 (Pak);Rs.24131.55 (Pak);Rs.38593.34 (Pak);Rs.1386.48 (Pak);Rs.1630.94 (Pak);Rs.1630.94 (Pak);Rs.1632.16 (Pak);Rs.1818.39 (Pak);Rs.1818.39 (Pak);Rs.2003.14 (Pak);Rs.2666.81 (Pak);Rs.3396.11 (Pak);Rs.3396.11 (Pak);Rs.3519.72 (Pak);Rs.5223.64 (Pak);Rs.5302.01 (Pak);Rs.6258.61 (Pak);Rs.6259.82 (Pak);Rs.7140.39 (Pak);Rs.7773.12 (Pak);Rs.8789.28 (Pak);Rs.9486.46 (Pak);Rs.9694.83 (Pak);Rs.9757.68 (Pak);Rs.10140.78 (Pak);Rs.10641.87 (Pak);Rs.11355.20 (Pak);Rs.12565.84 (Pak);Rs.12565.84 (Pak);Rs.13921.99 (Pak);Rs.18069.62 (Pak);Rs.18069.62 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780978625115%0A,Brother to Brother: New Writing by Black Gay Men,9780978625115  ,Essex Hemphill,"RedBone Press, 2007",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780872863132%0A,"The New World Border: Prophecies, Poems, and Loqueras for the End of the Century",9780872863132  ,Guillermo Gómez-Peña,"City Lights Publishers, 2001",
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780873384667%0A,Literature and Aging: An Anthology (Literature & Medicine),9780873384667  ,Martin Kohn| Carol Donley,"The Kent State University ..., 1992",Rs.4183.08 (Pak);Rs.4339.34 (Pak);Rs.4662.66 (Pak);Rs.4873.34 (Pak);Rs.5091.06 (Pak);Rs.5102.67 (Pak);Rs.5118.09 (Pak);Rs.5224.22 (Pak);Rs.5531.34 (Pak);Rs.5645.64 (Pak);Rs.5718.57 (Pak);Rs.6044.21 (Pak);Rs.6270.80 (Pak);Rs.6489.71 (Pak);Rs.7533.22 (Pak);Rs.8720.00 (Pak);Rs.9390.38 (Pak);Rs.9830.65 (Pak);Rs.13368.07 (Pak);Rs.13368.07 (Pak);Rs.13375.91 (Pak);Rs.21569.54 (Pak);Rs.23829.88 (Pak);Rs.23829.88 (Pak);Rs.2593.88 (Pak);Rs.2593.88 (Pak);Rs.2867.83 (Pak);Rs.2901.40 (Pak);Rs.2964.60 (Pak);Rs.3324.39 (Pak);Rs.4372.15 (Pak);Rs.4372.15 (Pak);Rs.4861.20 (Pak);Rs.5712.85 (Pak);Rs.5712.85 (Pak);Rs.5999.71 (Pak);Rs.5999.71 (Pak);Rs.6361.93 (Pak);Rs.7116.75 (Pak);Rs.7117.97 (Pak);Rs.7440.08 (Pak);Rs.8181.47 (Pak);Rs.8753.09 (Pak);Rs.10267.27 (Pak);Rs.11135.65 (Pak);Rs.11177.74 (Pak);Rs.11177.74 (Pak);Rs.13712.80 (Pak);Rs.16135.76 (Pak);Rs.16135.76 (Pak)
https://www.bookfinder.com/search/?author=&title=&lang=en&new_used=%2A&destination=pk&currency=PKR&mode=basic&st=sr&ac=qr&submitBtn=Search&isbn=9780979485213%0A,Plays and Playwrights 2008,9780979485213  ,Crystal Skillman| Daniel Talbott| Carolyn Raship| Thomas Bradshaw| John Regis| Robert Attenweiler| Leslie Bramm| Elena Hartwell| Mac Rogers| Daniel Reitz,"The New York Theatre Exper..., 2008",Rs.62690.63 (Pak);Rs.62690.63 (Pak);Rs.88967.21 (Pak);Rs.3956.45 (Pak);Rs.4226.29 (Pak);Rs.4226.29 (Pak);Rs.4560.56 (Pak);Rs.4560.56 (Pak);Rs.4715.26 (Pak);Rs.6433.76 (Pak);Rs.6642.71 (Pak);Rs.7306.37 (Pak);Rs.9398.25 (Pak);Rs.11644.03 (Pak);Rs.13151.71 (Pak);Rs.18632.38 (Pak);Rs.20249.01 (Pak);Rs.20249.01 (Pak);Rs.24011.70 (Pak);Rs.62690.63 (Pak);Rs.62690.63 (Pak)
